Energy(eV) DOS(1/eV/m^3) DOS_Norm(CodeUnits)
0.77 7.86018e+26 0.102829
0.771 7.86528e+26 0.102895
0.772 7.87038e+26 0.102962
0.773 7.87547e+26 0.103029
0.774 7.88057e+26 0.103095
0.775 7.88566e+26 0.103162
0.776 7.89074e+26 0.103228
0.777 7.89582e+26 0.103295
0.778 7.9009e+26 0.103361
0.779 7.90598e+26 0.103428
0.78 7.91105e+26 0.103494
0.781 7.91612e+26 0.103561
0.782 7.92119e+26 0.103627
0.783 7.92625e+26 0.103693
0.784 7.93131e+26 0.103759
0.785 7.93637e+26 0.103825
0.786 7.94142e+26 0.103891
0.787 7.94647e+26 0.103958
0.788 7.95152e+26 0.104024
0.789 7.95656e+26 0.10409
0.79 7.9616e+26 0.104156
0.791 7.96664e+26 0.104221
0.792 7.97167e+26 0.104287
0.793 7.97671e+26 0.104353
0.794 7.98173e+26 0.104419
0.795 7.98676e+26 0.104485
0.796 7.99178e+26 0.10455
0.797 7.9968e+26 0.104616
0.798 8.00181e+26 0.104682
0.799 8.00683e+26 0.104747
0.8 8.01183e+26 0.104813
0.801 8.01684e+26 0.104878
0.802 8.02184e+26 0.104944
0.803 8.02684e+26 0.105009
0.804 8.03184e+26 0.105074
0.805 8.03683e+26 0.10514
0.806 8.04182e+26 0.105205
0.807 8.04681e+26 0.10527
0.808 8.05179e+26 0.105335
0.809 8.05677e+26 0.105401
0.81 8.06175e+26 0.105466
0.811 8.06673e+26 0.105531
0.812 8.0717e+26 0.105596
0.813 8.07667e+26 0.105661
0.814 8.08163e+26 0.105726
0.815 8.0866e+26 0.105791
0.816 8.09156e+26 0.105856
0.817 8.09651e+26 0.10592
0.818 8.10147e+26 0.105985
0.819 8.10642e+26 0.10605
0.82 8.11136e+26 0.106115
0.821 8.11631e+26 0.106179
0.822 8.12125e+26 0.106244
0.823 8.12619e+26 0.106309
0.824 8.13112e+26 0.106373
0.825 8.13606e+26 0.106438
0.826 8.14099e+26 0.106502
0.827 8.14591e+26 0.106567
0.828 8.15084e+26 0.106631
0.829 8.15576e+26 0.106695
0.83 8.16067e+26 0.10676
0.831 8.16559e+26 0.106824
0.832 8.1705e+26 0.106888
0.833 8.17541e+26 0.106953
0.834 8.18031e+26 0.107017
0.835 8.18522e+26 0.107081
0.836 8.19012e+26 0.107145
0.837 8.19501e+26 0.107209
0.838 8.19991e+26 0.107273
0.839 8.2048e+26 0.107337
0.84 8.20969e+26 0.107401
0.841 8.21457e+26 0.107465
0.842 8.21945e+26 0.107529
0.843 8.22433e+26 0.107593
0.844 8.22921e+26 0.107656
0.845 8.23408e+26 0.10772
0.846 8.23896e+26 0.107784
0.847 8.24382e+26 0.107848
0.848 8.24869e+26 0.107911
0.849 8.25355e+26 0.107975
0.85 8.25841e+26 0.108038
0.851 8.26327e+26 0.108102
0.852 8.26812e+26 0.108165
0.853 8.27297e+26 0.108229
0.854 8.27782e+26 0.108292
0.855 8.28266e+26 0.108356
0.856 8.28751e+26 0.108419
0.857 8.29235e+26 0.108482
0.858 8.29718e+26 0.108546
0.859 8.30202e+26 0.108609
0.86 8.30685e+26 0.108672
0.861 8.31167e+26 0.108735
0.862 8.3165e+26 0.108798
0.863 8.32132e+26 0.108861
0.864 8.32614e+26 0.108925
0.865 8.33096e+26 0.108988
0.866 8.33577e+26 0.109051
0.867 8.34059e+26 0.109113
0.868 8.34539e+26 0.109176
0.869 8.3502e+26 0.109239
0.87 8.355e+26 0.109302
0.871 8.3598e+26 0.109365
0.872 8.3646e+26 0.109428
0.873 8.3694e+26 0.10949
0.874 8.37419e+26 0.109553
0.875 8.37898e+26 0.109616
0.876 8.38376e+26 0.109678
0.877 8.38855e+26 0.109741
0.878 8.39333e+26 0.109803
0.879 8.39811e+26 0.109866
0.88 8.40288e+26 0.109928
0.881 8.40766e+26 0.109991
0.882 8.41243e+26 0.110053
0.883 8.41719e+26 0.110116
0.884 8.42196e+26 0.110178
0.885 8.42672e+26 0.11024
0.886 8.43148e+26 0.110303
0.887 8.43624e+26 0.110365
0.888 8.44099e+26 0.110427
0.889 8.44574e+26 0.110489
0.89 8.45049e+26 0.110551
0.891 8.45524e+26 0.110613
0.892 8.45998e+26 0.110675
0.893 8.46472e+26 0.110737
0.894 8.46946e+26 0.110799
0.895 8.4742e+26 0.110861
0.896 8.47893e+26 0.110923
0.897 8.48366e+26 0.110985
0.898 8.48839e+26 0.111047
0.899 8.49311e+26 0.111109
0.9 8.49783e+26 0.111171
0.901 8.50255e+26 0.111232
0.902 8.50727e+26 0.111294
0.903 8.51198e+26 0.111356
0.904 8.5167e+26 0.111417
0.905 8.52141e+26 0.111479
0.906 8.52611e+26 0.111541
0.907 8.53082e+26 0.111602
0.908 8.53552e+26 0.111664
0.909 8.54022e+26 0.111725
0.91 8.54491e+26 0.111787
0.911 8.54961e+26 0.111848
0.912 8.5543e+26 0.111909
0.913 8.55899e+26 0.111971
0.914 8.56367e+26 0.112032
0.915 8.56836e+26 0.112093
0.916 8.57304e+26 0.112154
0.917 8.57772e+26 0.112216
0.918 8.58239e+26 0.112277
0.919 8.58706e+26 0.112338
0.92 8.59174e+26 0.112399
0.921 8.5964e+26 0.11246
0.922 8.60107e+26 0.112521
0.923 8.60573e+26 0.112582
0.924 8.61039e+26 0.112643
0.925 8.61505e+26 0.112704
0.926 8.61971e+26 0.112765
0.927 8.62436e+26 0.112826
0.928 8.62901e+26 0.112887
0.929 8.63366e+26 0.112947
0.93 8.6383e+26 0.113008
0.931 8.64295e+26 0.113069
0.932 8.64759e+26 0.11313
0.933 8.65222e+26 0.11319
0.934 8.65686e+26 0.113251
0.935 8.66149e+26 0.113312
0.936 8.66612e+26 0.113372
0.937 8.67075e+26 0.113433
0.938 8.67538e+26 0.113493
0.939 8.68e+26 0.113554
0.94 8.68462e+26 0.113614
0.941 8.68924e+26 0.113675
0.942 8.69386e+26 0.113735
0.943 8.69847e+26 0.113795
0.944 8.70308e+26 0.113856
0.945 8.70769e+26 0.113916
0.946 8.71229e+26 0.113976
0.947 8.7169e+26 0.114036
0.948 8.7215e+26 0.114097
0.949 8.7261e+26 0.114157
0.95 8.73069e+26 0.114217
0.951 8.73529e+26 0.114277
0.952 8.73988e+26 0.114337
0.953 8.74447e+26 0.114397
0.954 8.74906e+26 0.114457
0.955 8.75364e+26 0.114517
0.956 8.75822e+26 0.114577
0.957 8.7628e+26 0.114637
0.958 8.76738e+26 0.114697
0.959 8.77195e+26 0.114757
0.96 8.77652e+26 0.114817
0.961 8.78109e+26 0.114876
0.962 8.78566e+26 0.114936
0.963 8.79023e+26 0.114996
0.964 8.79479e+26 0.115055
0.965 8.79935e+26 0.115115
0.966 8.80391e+26 0.115175
0.967 8.80846e+26 0.115234
0.968 8.81302e+26 0.115294
0.969 8.81757e+26 0.115353
0.97 8.82212e+26 0.115413
0.971 8.82666e+26 0.115472
0.972 8.83121e+26 0.115532
0.973 8.83575e+26 0.115591
0.974 8.84029e+26 0.115651
0.975 8.84483e+26 0.11571
0.976 8.84936e+26 0.115769
0.977 8.85389e+26 0.115829
0.978 8.85842e+26 0.115888
0.979 8.86295e+26 0.115947
0.98 8.86748e+26 0.116006
0.981 8.872e+26 0.116066
0.982 8.87652e+26 0.116125
0.983 8.88104e+26 0.116184
0.984 8.88555e+26 0.116243
0.985 8.89007e+26 0.116302
0.986 8.89458e+26 0.116361
0.987 8.89909e+26 0.11642
0.988 8.9036e+26 0.116479
0.989 8.9081e+26 0.116538
0.99 8.9126e+26 0.116597
0.991 8.9171e+26 0.116656
0.992 8.9216e+26 0.116714
0.993 8.9261e+26 0.116773
0.994 8.93059e+26 0.116832
0.995 8.93508e+26 0.116891
0.996 8.93957e+26 0.11695
0.997 8.94406e+26 0.117008
0.998 8.94854e+26 0.117067
0.999 8.95302e+26 0.117126
1 8.9575e+26 0.117184
1.001 8.96198e+26 0.117243
1.002 8.96646e+26 0.117301
1.003 8.97093e+26 0.11736
1.004 8.9754e+26 0.117418
1.005 8.97987e+26 0.117477
1.006 8.98434e+26 0.117535
1.007 8.9888e+26 0.117594
1.008 8.99326e+26 0.117652
1.009 8.99772e+26 0.11771
1.01 9.00218e+26 0.117769
1.011 9.00663e+26 0.117827
1.012 9.01109e+26 0.117885
1.013 9.01554e+26 0.117943
1.014 9.01999e+26 0.118002
1.015 9.02443e+26 0.11806
1.016 9.02888e+26 0.118118
1.017 9.03332e+26 0.118176
1.018 9.03776e+26 0.118234
1.019 9.0422e+26 0.118292
1.02 9.04663e+26 0.11835
1.021 9.05107e+26 0.118408
1.022 9.0555e+26 0.118466
1.023 9.05993e+26 0.118524
1.024 9.06436e+26 0.118582
1.025 9.06878e+26 0.11864
1.026 9.0732e+26 0.118698
1.027 9.07762e+26 0.118756
1.028 9.08204e+26 0.118813
1.029 9.08646e+26 0.118871
1.03 9.09087e+26 0.118929
1.031 9.09528e+26 0.118987
1.032 9.09969e+26 0.119044
1.033 9.1041e+26 0.119102
1.034 9.10851e+26 0.11916
1.035 9.11291e+26 0.119217
1.036 9.11731e+26 0.119275
1.037 9.12171e+26 0.119332
1.038 9.12611e+26 0.11939
1.039 9.1305e+26 0.119447
1.04 9.1349e+26 0.119505
1.041 9.13929e+26 0.119562
1.042 9.14368e+26 0.11962
1.043 9.14806e+26 0.119677
1.044 9.15245e+26 0.119734
1.045 9.15683e+26 0.119792
1.046 9.16121e+26 0.119849
1.047 9.16559e+26 0.119906
1.048 9.16996e+26 0.119964
1.049 9.17434e+26 0.120021
1.05 9.17871e+26 0.120078
1.051 9.18308e+26 0.120135
1.052 9.18745e+26 0.120192
1.053 9.19181e+26 0.120249
1.054 9.19618e+26 0.120306
1.055 9.20054e+26 0.120364
1.056 9.2049e+26 0.120421
1.057 9.20925e+26 0.120478
1.058 9.21361e+26 0.120535
1.059 9.21796e+26 0.120592
1.06 9.22231e+26 0.120648
1.061 9.22666e+26 0.120705
1.062 9.23101e+26 0.120762
1.063 9.23536e+26 0.120819
1.064 9.2397e+26 0.120876
1.065 9.24404e+26 0.120933
1.066 9.24838e+26 0.120989
1.067 9.25271e+26 0.121046
1.068 9.25705e+26 0.121103
1.069 9.26138e+26 0.12116
1.07 9.26571e+26 0.121216
1.071 9.27004e+26 0.121273
1.072 9.27437e+26 0.121329
1.073 9.27869e+26 0.121386
1.074 9.28302e+26 0.121443
1.075 9.28734e+26 0.121499
1.076 9.29166e+26 0.121556
1.077 9.29597e+26 0.121612
1.078 9.30029e+26 0.121668
1.079 9.3046e+26 0.121725
1.08 9.30891e+26 0.121781
1.081 9.31322e+26 0.121838
1.082 9.31753e+26 0.121894
1.083 9.32183e+26 0.12195
1.084 9.32613e+26 0.122007
1.085 9.33043e+26 0.122063
1.086 9.33473e+26 0.122119
1.087 9.33903e+26 0.122175
1.088 9.34332e+26 0.122232
1.089 9.34762e+26 0.122288
1.09 9.35191e+26 0.122344
1.091 9.3562e+26 0.1224
1.092 9.36048e+26 0.122456
1.093 9.36477e+26 0.122512
1.094 9.36905e+26 0.122568
1.095 9.37333e+26 0.122624
1.096 9.37761e+26 0.12268
1.097 9.38189e+26 0.122736
1.098 9.38616e+26 0.122792
1.099 9.39044e+26 0.122848
1.1 9.39471e+26 0.122904
1.101 9.39898e+26 0.12296
1.102 9.40325e+26 0.123015
1.103 9.40751e+26 0.123071
1.104 9.41177e+26 0.123127
1.105 9.41604e+26 0.123183
1.106 9.4203e+26 0.123238
1.107 9.42455e+26 0.123294
1.108 9.42881e+26 0.12335
1.109 9.43306e+26 0.123405
1.11 9.43732e+26 0.123461
1.111 9.44157e+26 0.123517
1.112 9.44581e+26 0.123572
1.113 9.45006e+26 0.123628
1.114 9.4543e+26 0.123683
1.115 9.45855e+26 0.123739
1.116 9.46279e+26 0.123794
1.117 9.46703e+26 0.12385
1.118 9.47126e+26 0.123905
1.119 9.4755e+26 0.123961
1.12 9.47973e+26 0.124016
1.121 9.48396e+26 0.124071
1.122 9.48819e+26 0.124127
1.123 9.49242e+26 0.124182
1.124 9.49664e+26 0.124237
1.125 9.50087e+26 0.124293
1.126 9.50509e+26 0.124348
1.127 9.50931e+26 0.124403
1.128 9.51353e+26 0.124458
1.129 9.51774e+26 0.124513
1.13 9.52196e+26 0.124568
1.131 9.52617e+26 0.124624
1.132 9.53038e+26 0.124679
1.133 9.53459e+26 0.124734
1.134 9.53879e+26 0.124789
1.135 9.543e+26 0.124844
1.136 9.5472e+26 0.124899
1.137 9.5514e+26 0.124954
1.138 9.5556e+26 0.125009
1.139 9.5598e+26 0.125064
1.14 9.564e+26 0.125118
1.141 9.56819e+26 0.125173
1.142 9.57238e+26 0.125228
1.143 9.57657e+26 0.125283
1.144 9.58076e+26 0.125338
1.145 9.58495e+26 0.125392
1.146 9.58913e+26 0.125447
1.147 9.59331e+26 0.125502
1.148 9.5975e+26 0.125557
1.149 9.60167e+26 0.125611
1.15 9.60585e+26 0.125666
1.151 9.61003e+26 0.125721
1.152 9.6142e+26 0.125775
1.153 9.61837e+26 0.12583
1.154 9.62254e+26 0.125884
1.155 9.62671e+26 0.125939
1.156 9.63088e+26 0.125993
1.157 9.63504e+26 0.126048
1.158 9.63921e+26 0.126102
1.159 9.64337e+26 0.126157
1.16 9.64753e+26 0.126211
1.161 9.65168e+26 0.126266
1.162 9.65584e+26 0.12632
1.163 9.65999e+26 0.126374
1.164 9.66415e+26 0.126429
1.165 9.6683e+26 0.126483
1.166 9.67244e+26 0.126537
1.167 9.67659e+26 0.126591
1.168 9.68074e+26 0.126646
1.169 9.68488e+26 0.1267
1.17 9.68902e+26 0.126754
1.171 9.69316e+26 0.126808
1.172 9.6973e+26 0.126862
1.173 9.70143e+26 0.126916
1.174 9.70557e+26 0.12697
1.175 9.7097e+26 0.127025
1.176 9.71383e+26 0.127079
1.177 9.71796e+26 0.127133
1.178 9.72209e+26 0.127187
1.179 9.72622e+26 0.127241
1.18 9.73034e+26 0.127295
1.181 9.73446e+26 0.127348
1.182 9.73858e+26 0.127402
1.183 9.7427e+26 0.127456
1.184 9.74682e+26 0.12751
1.185 9.75093e+26 0.127564
1.186 9.75505e+26 0.127618
1.187 9.75916e+26 0.127672
1.188 9.76327e+26 0.127725
1.189 9.76738e+26 0.127779
1.19 9.77148e+26 0.127833
1.191 9.77559e+26 0.127886
1.192 9.77969e+26 0.12794
1.193 9.78379e+26 0.127994
1.194 9.78789e+26 0.128047
1.195 9.79199e+26 0.128101
1.196 9.79609e+26 0.128155
1.197 9.80018e+26 0.128208
1.198 9.80427e+26 0.128262
1.199 9.80836e+26 0.128315
1.2 9.81245e+26 0.128369
1.201 9.81654e+26 0.128422
1.202 9.82063e+26 0.128476
1.203 9.82471e+26 0.128529
1.204 9.82879e+26 0.128583
1.205 9.83287e+26 0.128636
1.206 9.83695e+26 0.128689
1.207 9.84103e+26 0.128743
1.208 9.84511e+26 0.128796
1.209 9.84918e+26 0.128849
1.21 9.85325e+26 0.128903
1.211 9.85732e+26 0.128956
1.212 9.86139e+26 0.129009
1.213 9.86546e+26 0.129062
1.214 9.86953e+26 0.129115
1.215 9.87359e+26 0.129169
1.216 9.87765e+26 0.129222
1.217 9.88171e+26 0.129275
1.218 9.88577e+26 0.129328
1.219 9.88983e+26 0.129381
1.22 9.89389e+26 0.129434
1.221 9.89794e+26 0.129487
1.222 9.90199e+26 0.12954
1.223 9.90604e+26 0.129593
1.224 9.91009e+26 0.129646
1.225 9.91414e+26 0.129699
1.226 9.91818e+26 0.129752
1.227 9.92223e+26 0.129805
1.228 9.92627e+26 0.129858
1.229 9.93031e+26 0.129911
1.23 9.93435e+26 0.129963
1.231 9.93839e+26 0.130016
1.232 9.94242e+26 0.130069
1.233 9.94646e+26 0.130122
1.234 9.95049e+26 0.130175
1.235 9.95452e+26 0.130227
1.236 9.95855e+26 0.13028
1.237 9.96258e+26 0.130333
1.238 9.96661e+26 0.130385
1.239 9.97063e+26 0.130438
1.24 9.97465e+26 0.130491
1.241 9.97867e+26 0.130543
1.242 9.98269e+26 0.130596
1.243 9.98671e+26 0.130648
1.244 9.99073e+26 0.130701
1.245 9.99474e+26 0.130754
1.246 9.99876e+26 0.130806
1.247 1.00028e+27 0.130859
1.248 1.00068e+27 0.130911
1.249 1.00108e+27 0.130963
1.25 1.00148e+27 0.131016
1.251 1.00188e+27 0.131068
1.252 1.00228e+27 0.131121
1.253 1.00268e+27 0.131173
1.254 1.00308e+27 0.131225
1.255 1.00348e+27 0.131278
1.256 1.00388e+27 0.13133
1.257 1.00428e+27 0.131382
1.258 1.00468e+27 0.131434
1.259 1.00508e+27 0.131487
1.26 1.00548e+27 0.131539
1.261 1.00588e+27 0.131591
1.262 1.00627e+27 0.131643
1.263 1.00667e+27 0.131695
1.264 1.00707e+27 0.131747
1.265 1.00747e+27 0.1318
1.266 1.00787e+27 0.131852
1.267 1.00827e+27 0.131904
1.268 1.00866e+27 0.131956
1.269 1.00906e+27 0.132008
1.27 1.00946e+27 0.13206
1.271 1.00986e+27 0.132112
1.272 1.01025e+27 0.132164
1.273 1.01065e+27 0.132216
1.274 1.01105e+27 0.132268
1.275 1.01144e+27 0.132319
1.276 1.01184e+27 0.132371
1.277 1.01224e+27 0.132423
1.278 1.01263e+27 0.132475
1.279 1.01303e+27 0.132527
1.28 1.01343e+27 0.132579
1.281 1.01382e+27 0.13263
1.282 1.01422e+27 0.132682
1.283 1.01461e+27 0.132734
1.284 1.01501e+27 0.132786
1.285 1.0154e+27 0.132837
1.286 1.0158e+27 0.132889
1.287 1.01619e+27 0.132941
1.288 1.01659e+27 0.132992
1.289 1.01698e+27 0.133044
1.29 1.01738e+27 0.133096
1.291 1.01777e+27 0.133147
1.292 1.01817e+27 0.133199
1.293 1.01856e+27 0.13325
1.294 1.01895e+27 0.133302
1.295 1.01935e+27 0.133353
1.296 1.01974e+27 0.133405
1.297 1.02013e+27 0.133456
1.298 1.02053e+27 0.133508
1.299 1.02092e+27 0.133559
1.3 1.02131e+27 0.13361
1.301 1.02171e+27 0.133662
1.302 1.0221e+27 0.133713
1.303 1.02249e+27 0.133765
1.304 1.02288e+27 0.133816
1.305 1.02327e+27 0.133867
1.306 1.02367e+27 0.133918
1.307 1.02406e+27 0.13397
1.308 1.02445e+27 0.134021
1.309 1.02484e+27 0.134072
1.31 1.02523e+27 0.134123
1.311 1.02562e+27 0.134175
1.312 1.02602e+27 0.134226
1.313 1.02641e+27 0.134277
1.314 1.0268e+27 0.134328
1.315 1.02719e+27 0.134379
1.316 1.02758e+27 0.13443
1.317 1.02797e+27 0.134481
1.318 1.02836e+27 0.134532
1.319 1.02875e+27 0.134583
1.32 1.02914e+27 0.134634
1.321 1.02953e+27 0.134685
1.322 1.02992e+27 0.134736
1.323 1.03031e+27 0.134787
1.324 1.0307e+27 0.134838
1.325 1.03109e+27 0.134889
1.326 1.03148e+27 0.13494
1.327 1.03186e+27 0.134991
1.328 1.03225e+27 0.135042
1.329 1.03264e+27 0.135092
1.33 1.03303e+27 0.135143
1.331 1.03342e+27 0.135194
1.332 1.03381e+27 0.135245
1.333 1.03419e+27 0.135296
1.334 1.03458e+27 0.135346
1.335 1.03497e+27 0.135397
1.336 1.03536e+27 0.135448
1.337 1.03574e+27 0.135498
1.338 1.03613e+27 0.135549
1.339 1.03652e+27 0.1356
1.34 1.03691e+27 0.13565
1.341 1.03729e+27 0.135701
1.342 1.03768e+27 0.135752
1.343 1.03807e+27 0.135802
1.344 1.03845e+27 0.135853
1.345 1.03884e+27 0.135903
1.346 1.03922e+27 0.135954
1.347 1.03961e+27 0.136004
1.348 1.04e+27 0.136055
1.349 1.04038e+27 0.136105
1.35 1.04077e+27 0.136156
1.351 1.04115e+27 0.136206
1.352 1.04154e+27 0.136256
1.353 1.04192e+27 0.136307
1.354 1.04231e+27 0.136357
1.355 1.04269e+27 0.136408
1.356 1.04308e+27 0.136458
1.357 1.04346e+27 0.136508
1.358 1.04385e+27 0.136558
1.359 1.04423e+27 0.136609
1.36 1.04462e+27 0.136659
1.361 1.045e+27 0.136709
1.362 1.04538e+27 0.136759
1.363 1.04577e+27 0.13681
1.364 1.04615e+27 0.13686
1.365 1.04653e+27 0.13691
1.366 1.04692e+27 0.13696
1.367 1.0473e+27 0.13701
1.368 1.04768e+27 0.13706
1.369 1.04807e+27 0.13711
1.37 1.04845e+27 0.13716
1.371 1.04883e+27 0.137211
1.372 1.04921e+27 0.137261
1.373 1.0496e+27 0.137311
1.374 1.04998e+27 0.137361
1.375 1.05036e+27 0.137411
1.376 1.05074e+27 0.137461
1.377 1.05112e+27 0.13751
1.378 1.05151e+27 0.13756
1.379 1.05189e+27 0.13761
1.38 1.05227e+27 0.13766
1.381 1.05265e+27 0.13771
1.382 1.05303e+27 0.13776
1.383 1.05341e+27 0.13781
1.384 1.05379e+27 0.13786
1.385 1.05417e+27 0.137909
1.386 1.05455e+27 0.137959
1.387 1.05493e+27 0.138009
1.388 1.05531e+27 0.138059
1.389 1.05569e+27 0.138108
1.39 1.05607e+27 0.138158
1.391 1.05645e+27 0.138208
1.392 1.05683e+27 0.138257
1.393 1.05721e+27 0.138307
1.394 1.05759e+27 0.138357
1.395 1.05797e+27 0.138406
1.396 1.05835e+27 0.138456
1.397 1.05873e+27 0.138505
1.398 1.05911e+27 0.138555
1.399 1.05949e+27 0.138605
1.4 1.05987e+27 0.138654
1.401 1.06024e+27 0.138704
1.402 1.06062e+27 0.138753
1.403 1.061e+27 0.138803
1.404 1.06138e+27 0.138852
1.405 1.06176e+27 0.138901
1.406 1.06213e+27 0.138951
1.407 1.06251e+27 0.139
1.408 1.06289e+27 0.13905
1.409 1.06327e+27 0.139099
1.41 1.06364e+27 0.139148
1.411 1.06402e+27 0.139198
1.412 1.0644e+27 0.139247
1.413 1.06478e+27 0.139296
1.414 1.06515e+27 0.139346
1.415 1.06553e+27 0.139395
1.416 1.06591e+27 0.139444
1.417 1.06628e+27 0.139493
1.418 1.06666e+27 0.139543
1.419 1.06703e+27 0.139592
1.42 1.06741e+27 0.139641
1.421 1.06779e+27 0.13969
1.422 1.06816e+27 0.139739
1.423 1.06854e+27 0.139788
1.424 1.06891e+27 0.139838
1.425 1.06929e+27 0.139887
1.426 1.06966e+27 0.139936
1.427 1.07004e+27 0.139985
1.428 1.07041e+27 0.140034
1.429 1.07079e+27 0.140083
1.43 1.07116e+27 0.140132
1.431 1.07154e+27 0.140181
1.432 1.07191e+27 0.14023
1.433 1.07228e+27 0.140279
1.434 1.07266e+27 0.140328
1.435 1.07303e+27 0.140377
1.436 1.07341e+27 0.140425
1.437 1.07378e+27 0.140474
1.438 1.07415e+27 0.140523
1.439 1.07453e+27 0.140572
1.44 1.0749e+27 0.140621
1.441 1.07527e+27 0.14067
1.442 1.07565e+27 0.140719
1.443 1.07602e+27 0.140767
1.444 1.07639e+27 0.140816
1.445 1.07676e+27 0.140865
1.446 1.07714e+27 0.140914
1.447 1.07751e+27 0.140962
1.448 1.07788e+27 0.141011
1.449 1.07825e+27 0.14106
1.45 1.07863e+27 0.141108
1.451 1.079e+27 0.141157
1.452 1.07937e+27 0.141206
1.453 1.07974e+27 0.141254
1.454 1.08011e+27 0.141303
1.455 1.08048e+27 0.141351
1.456 1.08086e+27 0.1414
1.457 1.08123e+27 0.141449
1.458 1.0816e+27 0.141497
1.459 1.08197e+27 0.141546
1.46 1.08234e+27 0.141594
1.461 1.08271e+27 0.141643
1.462 1.08308e+27 0.141691
1.463 1.08345e+27 0.141739
1.464 1.08382e+27 0.141788
1.465 1.08419e+27 0.141836
1.466 1.08456e+27 0.141885
1.467 1.08493e+27 0.141933
1.468 1.0853e+27 0.141981
1.469 1.08567e+27 0.14203
1.47 1.08604e+27 0.142078
1.471 1.08641e+27 0.142127
1.472 1.08678e+27 0.142175
1.473 1.08715e+27 0.142223
1.474 1.08752e+27 0.142271
1.475 1.08788e+27 0.14232
1.476 1.08825e+27 0.142368
1.477 1.08862e+27 0.142416
1.478 1.08899e+27 0.142464
1.479 1.08936e+27 0.142512
1.48 1.08973e+27 0.142561
1.481 1.0901e+27 0.142609
1.482 1.09046e+27 0.142657
1.483 1.09083e+27 0.142705
1.484 1.0912e+27 0.142753
1.485 1.09157e+27 0.142801
1.486 1.09193e+27 0.142849
1.487 1.0923e+27 0.142897
1.488 1.09267e+27 0.142945
1.489 1.09304e+27 0.142993
1.49 1.0934e+27 0.143041
1.491 1.09377e+27 0.143089
1.492 1.09414e+27 0.143137
1.493 1.0945e+27 0.143185
1.494 1.09487e+27 0.143233
1.495 1.09524e+27 0.143281
1.496 1.0956e+27 0.143329
1.497 1.09597e+27 0.143377
1.498 1.09633e+27 0.143425
1.499 1.0967e+27 0.143473
1.5 1.09707e+27 0.143521
1.501 1.09743e+27 0.143568
1.502 1.0978e+27 0.143616
1.503 1.09816e+27 0.143664
1.504 1.09853e+27 0.143712
1.505 1.09889e+27 0.14376
1.506 1.09926e+27 0.143807
1.507 1.09962e+27 0.143855
1.508 1.09999e+27 0.143903
1.509 1.10035e+27 0.143951
1.51 1.10072e+27 0.143998
1.511 1.10108e+27 0.144046
1.512 1.10145e+27 0.144094
1.513 1.10181e+27 0.144141
1.514 1.10217e+27 0.144189
1.515 1.10254e+27 0.144236
1.516 1.1029e+27 0.144284
1.517 1.10326e+27 0.144332
1.518 1.10363e+27 0.144379
1.519 1.10399e+27 0.144427
1.52 1.10436e+27 0.144474
1.521 1.10472e+27 0.144522
1.522 1.10508e+27 0.144569
1.523 1.10544e+27 0.144617
1.524 1.10581e+27 0.144664
1.525 1.10617e+27 0.144712
1.526 1.10653e+27 0.144759
1.527 1.1069e+27 0.144807
1.528 1.10726e+27 0.144854
1.529 1.10762e+27 0.144901
1.53 1.10798e+27 0.144949
1.531 1.10834e+27 0.144996
1.532 1.10871e+27 0.145043
1.533 1.10907e+27 0.145091
1.534 1.10943e+27 0.145138
1.535 1.10979e+27 0.145185
1.536 1.11015e+27 0.145233
1.537 1.11051e+27 0.14528
1.538 1.11087e+27 0.145327
1.539 1.11124e+27 0.145374
1.54 1.1116e+27 0.145422
1.541 1.11196e+27 0.145469
1.542 1.11232e+27 0.145516
1.543 1.11268e+27 0.145563
1.544 1.11304e+27 0.14561
1.545 1.1134e+27 0.145658
1.546 1.11376e+27 0.145705
1.547 1.11412e+27 0.145752
1.548 1.11448e+27 0.145799
1.549 1.11484e+27 0.145846
1.55 1.1152e+27 0.145893
1.551 1.11556e+27 0.14594
1.552 1.11592e+27 0.145987
1.553 1.11628e+27 0.146034
1.554 1.11664e+27 0.146081
1.555 1.117e+27 0.146128
1.556 1.11736e+27 0.146175
1.557 1.11772e+27 0.146222
1.558 1.11807e+27 0.146269
1.559 1.11843e+27 0.146316
1.56 1.11879e+27 0.146363
1.561 1.11915e+27 0.14641
1.562 1.11951e+27 0.146457
1.563 1.11987e+27 0.146504
1.564 1.12023e+27 0.14655
1.565 1.12058e+27 0.146597
1.566 1.12094e+27 0.146644
1.567 1.1213e+27 0.146691
1.568 1.12166e+27 0.146738
1.569 1.12201e+27 0.146785
1.57 1.12237e+27 0.146831
1.571 1.12273e+27 0.146878
1.572 1.12309e+27 0.146925
1.573 1.12344e+27 0.146971
1.574 1.1238e+27 0.147018
1.575 1.12416e+27 0.147065
1.576 1.12451e+27 0.147112
1.577 1.12487e+27 0.147158
1.578 1.12523e+27 0.147205
1.579 1.12558e+27 0.147252
1.58 1.12594e+27 0.147298
1.581 1.1263e+27 0.147345
1.582 1.12665e+27 0.147391
1.583 1.12701e+27 0.147438
1.584 1.12737e+27 0.147484
1.585 1.12772e+27 0.147531
1.586 1.12808e+27 0.147578
1.587 1.12843e+27 0.147624
1.588 1.12879e+27 0.147671
1.589 1.12914e+27 0.147717
1.59 1.1295e+27 0.147764
1.591 1.12985e+27 0.14781
